,Name,Symbol,Exchange,Sector,Industry,Last,Chg. %,Market Cap,Vol.,P/E Ratio,MACD (12,26 / 1D),Revenue,Average Vol. (3m),EPS,Beta,Dividend,Yield,15 Minutes,Hourly,Daily,Weekly,Monthly,Daily,1 Week,1 Month,YTD,1 Year,3 Years,1-Year Change,Dividend Yield (%),P/E Ratio (TTM),Price to Sales (TTM),Price to Cash Flow (MRQ),Price to Free Cash Flow (TTM),Price to Book (MRQ),Price to Tangible Book (MRQ),EPS(MRQ) vs Qtr. 1 Yr. Ago,EPS(TTM) vs TTM 1 Yr. Ago,5 Year EPS Growth,Sales (MRQ) vs Qtr. 1 Yr. Ago,Sales (TTM) vs TTM 1 Yr. Ago (TTM),5 Year Sales Growth,5 Year Capital Spending Growth,Asset Turnover (TTM),Inventory Turnover (TTM),Revenue/Employee (TTM),Net Income/Employee (TTM),Receivable Turnover (TTM),52 wk Range - High,52 wk Range - Low,% Change from 52 wk High,% Change from 52 wk Low,Previous Month % Change,Gross margin (TTM),Gross Margin (5YA),Operating margin (TTM),Operating margin (5YA),Pretax margin (TTM),Pretax margin (5YA),Net Profit margin (TTM),Net Profit margin (5YA),Quick Ratio (MRQ),Current Ratio (MRQ),LT Debt to Equity (MRQ),Total Debt to Equity,Dividend Yield 5 Year Avg. (5YA),Dividend Growth Rate (ANN),Payout Ratio (TTM),ADX (14 / 1D),ATR (14 / 1D),Bull/Bear Power (13 / 1D),CCI (14 / 1D),Highs/Lows (14 / 1D),ROC (1D),RSI (14 / 1D),STOCH (14 / 1D),STOCHRSI (14 / 1D),Ultimate Oscillator (14 /1D),Williams %R (1D),var columnsSettings_stock_screener = new ColumnsSettings(		'ltr',																	   // strHtmlDir		'resultsContainer',															 	   // containerId		'resultsContainer',															   	   // tab		'stock_screener',																		   // id		'Currently selected: X (max 8)', // message		'8',															   // intMaxCheckboxes		'1'                                                          // intMinOptCheckboxes	);Adjust table  Name  Symbol  Exchange  Sector  Industry  Last  Chg. %  Market Cap  Vol.  P/E Ratio  MACD (12,26 / 1D)   Revenue  Average Vol. (3m)  EPS  Beta  Dividend  Yield  15 Minutes   Hourly  Daily  Weekly  Monthly  Daily  1 Week  1 Month  YTD  1 Year  3 Years  1-Year Change  Dividend Yield (%)   P/E Ratio (TTM)  Price to Sales (TTM)  Price to Cash Flow (MRQ)  Price to Free Cash Flow (TTM)  Price to Book (MRQ)  Price to Tangible Book (MRQ)   EPS(MRQ) vs Qtr. 1 Yr. Ago  EPS(TTM) vs TTM 1 Yr. Ago  5 Year EPS Growth  Sales (MRQ) vs Qtr. 1 Yr. Ago  Sales (TTM) vs TTM 1 Yr. Ago (TTM)  5 Year Sales Growth  5 Year Capital Spending Growth  Asset Turnover (TTM)  Inventory Turnover (TTM)  Revenue/Employee (TTM)  Net Income/Employee (TTM)  Receivable Turnover (TTM)  52 wk Range - High  52 wk Range - Low  % Change from 52 wk High  % Change from 52 wk Low  Previous Month % Change  Gross margin (TTM)  Gross Margin (5YA)  Operating margin (TTM)  Operating margin (5YA)  Pretax margin (TTM)  Pretax margin (5YA)  Net Profit margin (TTM)  Net Profit margin (5YA)  Quick Ratio (MRQ)  Current Ratio (MRQ)  LT Debt to Equity (MRQ)  Total Debt to Equity  Dividend Yield 5 Year Avg. (5YA)  Dividend Growth Rate (ANN)  Payout Ratio (TTM)  ADX (14 / 1D)  ATR (14 / 1D)  Bull/Bear Power (13 / 1D)  CCI (14 / 1D)  Highs/Lows (14 / 1D)  ROC (1D)  RSI (14 / 1D)  STOCH (14 / 1D)  STOCHRSI (14 / 1D)  Ultimate Oscillator (14 /1D)  Williams %R (1D) Currently selected: 6 (max 8 ) Apply 	$('#colSelectPopup_stock_screener').click(function(e) {		e.stopPropagation();	});
"","DANANG HOUSING","NDN","Hanoi","Capital Goods","Construction Services","21500","2.38%","1.31T","607.90K","3.50","-349.80","874.07B","633.19K","5.99K","0.77","1.43K","-","Neutral","Strong Sell","Strong Sell","Strong Sell","Strong Buy","2.38","-6.52","-6.93","-3.15","52.73","65.38","48.37","-","3.50","1.50","25.61","25.52","1.33","1.33","991.43","450.14","35.41","1.43K","2.00K","29.27","-48.49","0.40","0.81","-","-","24.61","27500","12538.5","-21.82","71.47","-2.95%","38.98","33.97","47.22","48.09","47.11","48.05","37.66","38.81","1.23","1.70","0.00","0.00","5.67","15.42","26.97","37.02","642.86","-2.71K","-230.11","-1.34K","-11.88","35.53","89.32","22.64","32.03","-22.30",""
"","National Day Pharmaceutic HCM City","NDP","Hanoi","Healthcare","Pharmaceuticals","26000","6.56%","-","100.00","-","-3.02","-","2.41K","-","-","1.71K","-","-","-","Neutral","Buy","Neutral","6.56","0.00","6.12","-24.20","0.00","-13.72","0.00","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","34300","20500","-24.20","26.83","5.26%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","89.31","2.01K","1.04K","24.84","0.00","18.18","51.14","80.28","43.62","45.70","-15.79",""
"","DA NANG HOUSIN","NDX","Hanoi","Capital Goods","Construction Services","7800","-2.5%","76.70B","2.40K","7.06","-294.40","80.03B","21.84K","1.13K","0.03","760.00","-","Strong Sell","Strong Sell","Strong Sell","Strong Sell","Strong Sell","-2.50","-4.88","-16.13","-3.70","-40.00","-38.40","-38.93","10%","7.06","0.96","-","2.40","0.65","0.68","24.94","-10.51","-10.14","290.11","-10.95","-15.19","-18.46","0.48","5.88","-","-","3.33","13300","7000","-41.35","11.43","-9.89%","8.28","11.09","12.70","9.27","13.70","9.41","11.54","7.63","1.64","1.99","15.25","17.36","9.83","44.80","77.00","51.26","207.14","-1.07K","-200.13","-292.86","-11.36","22.54","44.68","0.00","49.13","-81.82",""
"","North-West Electric Invest","NED","Hanoi","Utilities","Electric Utilities","10300","-0.96%","417.15B","750.55K","2.33","394.46","182.82B","237.21K","4.16K","0.21","1.90K","-","-","-","Neutral","Strong Buy","Strong Buy","-0.96","-7.21","13.19","24.10","1.98","0.00","1.98","15.46%","2.33","4.01","11.71","3.84","0.83","0.83","428.52","34.87K","-","-22.01","-44.77","-","-","0.09","17.81","-","-","12.04","12500","7100","-17.60","45.07","20.65%","38.33","-","213.76","-","212.33","-","172.00","-","0.73","0.77","64.10","67.09","-","-","45.64","18.99","807.14","-1.16K","-67.28","-292.86","5.10","48.65","39.27","0.00","52.34","-78.79",""
"","NETCO","NET","Hanoi","Consumer/Non-Cyclical","Personal & Household Prods.","65000","-1.66%","1.48T","200.00","11.07","-92.20","1.50T","3.32K","5.97K","0.63","5.70K","-","Strong Sell","Strong Sell","Strong Sell","Buy","Strong Buy","-1.66","-1.52","-1.52","8.33","38.89","173.11","39.45","4.84%","11.07","0.99","220.44","130.64","3.53","3.53","1.15","49.44","9.88","7.01","18.38","13.39","-29.50","2.22","7.96","-","-","19.64","68000","46000","-4.41","41.30","0%","22.73","21.97","10.25","8.32","10.29","8.42","8.95","7.27","0.80","1.41","0.00","11.21","8.88","33.89","95.43","27.32","400.00","-1.77K","-351.50","-771.43","-1.51","40.32","99.00","0.00","35.77","-2.48",""
"","Ninh Binh Phosphate","NFC","Hanoi","Basic Materials","Chemical Manufacturing","10400","0%","163.61B","0.00","16.60","891.40","428.19B","1.96K","626.54","-","570.00","-","Strong Buy","Strong Buy","Strong Buy","Strong Buy","Strong Buy","0.00","9.47","9.47","31.65","103.92","20.93","103.92","5.77%","16.60","0.38","67.40","55.29","0.89","0.89","28.57","66.90","-12.27","-3.24","-4.16","-4.07","-30.70","2.00","3.79","-","-","5.65","10400","5600","0.00","85.71","9.47%","14.48","16.34","2.52","3.53","3.07","3.82","2.30","3.02","2.87","5.82","0.15","0.25","-","-20.63","91.06","83.16","542.86","3.62K","153.29","2.06K","85.71","70.88","72.42","89.24","78.79","0.00",""
"","Ngo Quyen Processing Export JSC","NGC","Hanoi","Consumer/Non-Cyclical","Food Processing","7400","0%","13.57B","0.00","-","141.60","17.05B","5.73K","-3.33K","0.39","-","-","Strong Buy","Strong Buy","Strong Sell","Strong Buy","Strong Buy","0.00","25.42","17.46","174.07","270.00","-7.50","252.38","-","3.52","0.80","1.78","2.37","0.83","1.41","102.30","69.52","-14.29","-15.45","-80.77","-40.38","-45.44","0.31","3.63","-","-","8.80","7500","1600","-1.33","362.50","-20.27%","-45.33","4.70","-47.36","-3.58","-44.98","-3.62","-44.98","-3.56","0.16","0.18","4.11","593.09","-","-","0.00","33.15","707.14","-1.12K","-78.98","-428.57","-4.84","45.21","58.33","26.37","56.73","-53.33",""
"","Ha Noi South Housing and Urban Development","NHA","Ho Chi Minh","Capital Goods","Construction Services","24050","-5.43%","580.69B","168.80K","20.98","-494.60","169.41B","152.34K","1.50K","0.95","-","-","Strong Sell","Strong Sell","Strong Sell","Strong Sell","Strong Buy","-5.43","-11.74","-11.58","32.33","169.54","209.96","189.16","-","20.98","4.71","9.86","17.65","2.69","2.69","-67.12","-47.82","10.19","17.49","-4.97","1.68","-35.82","0.55","4.64","-","-","3.95","44782.6","7561.4","-46.30","218.06","4.01%","31.03","37.02","25.45","31.17","26.07","31.32","22.29","25.26","2.27","3.40","0.00","0.00","3.75","-","0.00","32.50","1.16K","-3.92K","-202.51","-3.28K","-13.18","30.72","80.45","0.00","26.57","-34.65",""
"","Nhi Hiep Brick-Tile JSC","NHC","Hanoi","Capital Goods","Construction - Raw Materials","33400","0%","101.59B","0.00","12.61","1.10K","58.82B","487.00","2.65K","-0.20","2.85K","-","Neutral","Neutral","Buy","Buy","Strong Buy","0.00","-3.75","-1.76","4.70","23.70","2.34","11.71","8.98%","12.61","1.73","15.81","32.26","1.61","1.72","-93.51","-29.19","-3.87","-66.75","-43.39","-11.08","2.91","0.85","4.37","-","-","38.03","40100","25000","-16.71","33.60","0.58%","28.26","22.42","19.35","15.68","18.44","15.23","15.49","12.28","3.97","6.00","0.00","0.00","9.23","0.00","109.20","91.08","2.48K","683.66","23.40","0.00","6.03","52.03","80.56","54.83","48.25","-22.26",""
"","Hanoi Plastics","NHH","Ho Chi Minh","Basic Materials","Containers & Packaging","55500","-1.07%","2.02T","272.70K","19.35","-1.33K","1.29T","307.98K","3.26K","0.74","950.00","-","-","-","Strong Sell","Strong Sell","Buy","-1.07","-2.46","-1.77","-2.29","31.43","194.09","26.12","1.59%","19.35","2.16","-","634.58","3.60","3.67","1.50K","224.26","-","-13.59","-13.66","-","-","0.75","5.57","621.59","65.71","5.80","84100","39028","-34.01","42.21","-2.74%","16.13","-","4.26","-","11.78","-","10.57","-","0.64","1.00","52.50","109.19","-","28.58","30.61","18.35","1.67K","-6.06K","-111.19","-2.28K","-8.11","38.00","87.89","0.00","53.64","-16.51",""
"","NHP Production Import Export JSC","NHP","Hanoi","Basic Materials","Containers & Packaging","700","0%","19.30B","0.00","-","20.22","-","714.10K","-1.18K","0.84","-","-","-","-","Strong Buy","Strong Buy","Buy","0.00","0.00","0.00","40.00","16.67","-46.15","40.00","-","-","1.31","-","0.74","0.15","0.15","-330.56","56.02","-","-100.00","-100.00","-","-","0.00","2.19","-","-","0.15","900","300","-22.22","133.33","28.57%","-7.46","8.06","-606.19","-15.94","-622.61","-16.90","-622.61","-17.82","0.77","0.77","2.49","38.87","-","-","-","25.75","128.57","497.22","259.97","207.14","125.00","70.13","46.67","100.00","50.58","0.00",""
"","Nam Hoa Trading","NHT","Hanoi","Consumer Cyclical","Recreational Products","35600","0.28%","547.78B","2.40K","6.84","230.79","1.48T","7.08K","5.15K","0.69","1.90K","-","-","-","Strong Buy","Buy","Strong Buy","0.28","0.28","2.01","-5.07","50.21","-30.87","50.21","5.68%","6.84","0.59","-","1.93","2.55","2.63","11.58","103.73","-","19.56","146.19","-","-","1.40","5.54","-","-","18.30","42000","22000","-15.24","61.82","1.43%","20.11","-","7.27","-","8.48","-","7.91","-","0.37","0.88","35.41","179.53","-","-","44.93","76.03","292.86","481.81","104.39","121.43","1.71","56.98","98.77","82.46","61.32","-0.78",""
"","Nam Ha Viet Thai","NHV","Hanoi","Industrials","Electrical Equipment","20000","-20.32%","-","100.00","-","-","-","100.00","-","-","-","-","-","-","-","-","-","-20.32","0.00","0.00","-20.32","19.05","42.86","19.05","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","25100","16800","-20.32","19.05","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",""
"","Nam Kim Steel JSC","NKG","Ho Chi Minh","Basic Materials","Iron & Steel","34900","1.61%","6.00T","5.18M","7.76","1.15K","13.96T","4.85M","3.35K","1.89","285.00","-","Neutral","Strong Sell","Buy","Strong Buy","Strong Buy","1.61","-1.69","10.97","132.67","374.83","152.90","367.90","1.15%","7.76","0.32","2.38","5.63","1.28","1.37","712.98","222.66","6.43","97.94","19.48","14.99","-40.30","1.55","4.06","9.40","385.57","10.50","37500","5750","-6.93","506.96","7.74%","9.08","7.29","4.48","2.73","4.58","3.10","4.10","2.70","0.56","1.14","13.78","101.83","1.34","-25.11","9.06","36.18","1.44K","-1.18K","8.46","0.00","10.44","56.93","93.70","25.24","46.74","-9.45",""
"","Nam Long Investment Corp","NLG","Ho Chi Minh","Capital Goods","Construction Services","37300","-1.85%","10.64T","2.75M","8.70","-96.40","2.04T","2.84M","4.17K","0.74","430.35","-","Neutral","Strong Sell","Strong Sell","Buy","Strong Buy","-1.85","-4.36","-0.53","26.44","62.18","44.02","62.74","2.45%","8.70","5.09","455.28","19.74","1.57","1.57","221.20","22.99","27.08","-43.35","-22.58","11.99","94.22","0.13","0.17","2.86","1.54","3.70","41700","22543","-10.55","65.46","0%","27.21","38.45","38.94","31.50","60.06","34.47","54.00","27.90","0.55","2.61","23.17","40.10","2.10","14.67","23.50","25.96","889.29","-2.53K","-195.09","-1.20K","-3.74","39.56","94.83","0.00","39.33","-10.78",""
"","Lang Son Water Supply","NLS","Hanoi","Utilities","Water Utilities","5200","-23.53%","-","400.00","-","-2.39K","-","400.00","-","-","370.50","-","-","-","Strong Sell","Strong Sell","Strong Sell","-23.53","-23.53","-23.53","-23.53","-53.57","-51.40","-53.57","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","13700","5200","-62.04","0.00","-23.53%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","100.00","2.06K","-13.77K","-123.99","-10.25K","-69.41","25.84","15.85","0.00","13.54","-100.00",""
"","Civil Engineering Construction","NMK","Hanoi","Industrials","Construction & Engineering","8000","-2.44%","-","9.60K","-","-68.81","-","6.84K","-","-","615.74","-","-","-","Strong Sell","Strong Sell","Strong Buy","-2.44","-3.61","-5.88","26.98","17.65","-17.53","17.65","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","10200","5600","-21.57","42.86","-1.19%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","43.70","178.57","-793.52","-182.31","-292.86","-4.76","41.49","50.00","0.00","64.63","-85.71",""
"","Nui Nho Stone JSC","NNC","Ho Chi Minh","Capital Goods","Construction - Raw Materials","24500","-1.61%","537.04B","60.80K","6.64","-333.30","361.16B","50.15K","4.25K","0.19","3.42K","-","Neutral","Strong Sell","Strong Sell","Strong Sell","Strong Sell","-1.61","-5.77","-5.22","-37.50","-46.74","-53.69","-46.20","12.77%","6.64","1.71","151.19","11.77","2.09","2.13","-41.40","-13.65","-2.15","-41.09","-28.35","-4.59","-41.46","0.94","3.22","3.97","1.12","7.63","49800","23700","-50.80","3.38","8.33%","38.43","37.13","34.69","35.79","34.78","37.12","28.23","29.87","1.78","2.74","0.00","0.00","19.14","-34.82","80.53","41.43","717.86","-2.37K","-158.27","-1.48K","-2.97","34.94","85.83","0.00","40.30","-21.20",""
"","Ngoc Nghia Industry","NNG","Hanoi","Basic Materials","Containers & Packaging","10700","-0.93%","872.81B","13.30K","15.15","-47.31","2.06T","8.88K","706.15","0.58","-","-","-","-","Strong Sell","Sell","Neutral","-0.93","-10.08","-2.73","-0.93","9.18","20.22","10.31","-","15.15","0.52","8.66","-","0.69","0.77","-71.60","112.23","-0.75","5.24","-5.28","-2.19","56.86","0.71","7.88","-","-","3.62","14000","8200","-23.57","30.49","2.59%","19.69","23.01","5.15","1.19","5.08","1.37","4.17","2.06","0.72","0.93","19.79","61.53","-","-","0.00","31.03","642.86","-1.69K","-165.84","-242.86","-3.60","42.14","66.68","0.00","59.21","-64.97",""
"","Ninh Thuan Water","NNT","Hanoi","Utilities","Water Utilities","30000","0%","-","0.00","-","227.58","-","633.00","-","-","1.14K","-","-","-","Strong Buy","Strong Buy","Strong Buy","0.00","0.00","-0.33","22.45","140.00","147.93","100.00","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","35000","12500","-14.29","140.00","0%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","43.21","2.37K","595.41","54.09","871.43","7.14","51.35","94.17","82.10","63.54","-4.76",""
"","Northern Shipping JSC","NOS","Hanoi","Transportation","Water Transportation","1300","18.18%","25.38B","87.90K","-","207.70","220.05B","28.52K","-12.04K","-0.94","-","-","-","-","Strong Buy","Strong Buy","Strong Buy","18.18","18.18","8.33","550.00","333.33","333.33","333.33","-","-","0.12","5.09","5.09","-","-","62.57","18.51","-","-23.01","-23.25","-4.43","53.06","0.22","146.30","-","-","3.58","1300","200","0.00","550.00","0%","-54.76","-43.10","-98.23","-108.28","-107.30","-124.28","-107.30","-124.28","0.03","0.03","-","-","0.00","-","-","61.56","114.29","285.36","88.68","228.57","160.00","68.92","79.96","38.71","65.77","0.00",""
"","PhuThinh NhaBe Garment","NPS","Hanoi","Consumer Discretionary","Textiles, Apparel & Luxury Goods","26400","0%","57.29B","0.00","-","-","-","2.30K","-851.55","-0.58","-","-","-","-","-","-","-","0.00","0.00","0.00","0.00","0.00","-2.22","0.00","-","-","1.49","64.49","22.84","1.58","1.58","-1.57K","-645.14","-27.55","-27.63","-21.26","-51.40","-","0.45","10.73","-","-","11.96","26400","26400","0.00","0.00","-","10.28","17.64","-5.76","3.50","-5.49","4.63","-5.49","3.45","0.25","0.38","0.00","23.31","-","-","-","-","-","-","-","-","-","-","-","-","-","-",""
"","Quangninh Clean Water","NQN","Hanoi","Utilities","Water Utilities","15500","0%","787.89B","100.00","20.24","-794.72","592.47B","752.00","765.80","-","251.75","-","-","-","Strong Sell","Neutral","Strong Sell","0.00","12.32","-3.12","-50.95","27.05","74.16","24.00","3.82%","20.24","1.33","-","141.54","1.33","1.33","-36.88","-20.96","-","-1.11","-0.38","-","-","0.52","20.05","-","-","87.63","36300","9100","-57.30","70.33","-22.91%","20.57","-","7.67","-","8.13","-","6.57","-","0.11","0.20","46.52","65.37","-","-","32.87","38.83","764.29","-1.15K","-72.55","-1.21K","-8.82","45.21","63.05","36.76","41.57","-41.48",""
"","Quang Tri Clean Water","NQT","Hanoi","","","9000","4.05%","-","1.20K","-","2.47K","-","1.20K","-","-","255.55","-","-","-","Strong Buy","Strong Buy","Strong Buy","4.05","4.05","4.05","4.05","4.05","-11.81","4.05","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","9000","0","0.00","-","4.05%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","63.27","936.43","4.65K","61.34","3.28K","0.00","100.00","0.00","0.00","71.66","-11.81",""
"","Netland Real Estate","NRC","Hanoi","Capital Goods","Construction Services","19400","-1.52%","1.56T","295.21K","7.04","-137.90","210.18B","305.77K","2.80K","-","475.00","-","Neutral","Strong Sell","Strong Sell","Neutral","Strong Buy","-1.52","-3.96","-0.51","39.57","93.03","-10.92","96.01","2.42%","7.04","7.97","-","5.82","1.66","1.78","60.28","-3.62","-","-75.79","-61.48","-","-","0.21","0.56","-","-","13.99","28000","9776.2","-30.71","98.44","11.6%","82.44","-","28.58","-","40.57","-","35.05","-","3.30","3.57","3.25","7.94","-","-24.15","21.86","38.76","692.86","-2.13K","-207.45","-657.14","-10.23","40.56","90.06","0.00","54.47","-19.83",""
"","Hanoi Water Supply 2","NS2","Hanoi","Utilities","Water Utilities","9000","4.65%","511.20B","300.00","79.47","-99.61","444.71B","1.04K","115.77","-0.09","111.15","-","-","-","Strong Sell","Strong Sell","Strong Sell","4.65","0.00","2.27","-8.16","-24.37","-71.61","-24.37","1.27%","79.47","1.18","103.36","118.25","0.89","0.90","-3.36","-0.59","-","-2.27","3.75","-","-","0.35","9.49","-","-","363.41","12400","8000","-27.42","12.50","-3.23%","44.96","46.76","3.74","1.99","3.74","4.03","2.99","3.22","1.05","1.20","32.54","37.67","-","1.77","96.01","24.72","592.86","-223.87","-53.33","-121.43","-10.00","48.08","33.44","22.59","55.84","-82.61",""
"","Ha Noi Water No 3","NS3","Hanoi","Industrials","Commercial Services & Supplies","15700","-1.88%","-","2.40K","-","-709.08","-","2.28K","-","-","1.90K","-","-","-","Strong Sell","Strong Sell","Strong Sell","-1.88","-1.88","-1.88","-24.88","-2.48","-67.29","-2.48","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","25200","15100","-37.70","3.97","-6.43%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","67.40","735.71","-846.87","-50.72","-385.71","-4.85","43.61","81.53","44.09","23.40","-22.97",""
"","Vietnam National Seed Group JSC","NSC","Hanoi","Consumer/Non-Cyclical","Crops","80000","-1.11%","1.41T","5.00K","6.91","554.50","1.88T","10.90K","11.70K","0.27","4.28K","-","Neutral","Sell","Neutral","Strong Buy","Strong Buy","-1.11","-0.87","0.63","2.50","34.40","-16.29","35.05","5.56%","6.91","0.86","88.57","80.53","1.24","1.71","86.35","34.55","6.09","11.69","18.56","5.53","0.23","0.88","2.31","2.31","296.22","8.03","90000","56099.9","-11.11","42.60","1.51%","34.18","35.97","14.08","15.72","14.04","15.78","12.81","14.23","0.81","1.65","2.42","27.16","3.13","15.31","33.85","34.82","3.39K","-5.34K","-108.92","-521.43","-2.68","46.62","93.40","0.00","69.78","-12.50",""
"","Sai Gon Plastic JSC","NSG","Hanoi","","","10100","14.77%","-","100.00","-","-831.69","-","132.00","-","-","807.50","-","-","-","Neutral","Neutral","Neutral","14.77","14.77","50.75","-8.18","10.99","-12.17","10.99","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","12600","8500","-19.84","18.82","31.34%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","42.34","964.29","2.33K","43.04","907.14","-3.81","51.66","31.90","78.09","54.12","-41.67",""
"","Song Hong Aluminum","NSH","Hanoi","Basic Materials","Metal Mining","7000","-6.67%","144.85B","295.30K","20.63","-275.56","1.09T","214.70K","363.48","1.03","-","-","Sell","Strong Sell","Strong Sell","Sell","Strong Buy","-6.67","-14.63","-15.66","75.00","366.67","-32.04","400.00","-","20.63","0.17","7.12","4.13","0.64","0.64","249.40","995.70","-23.74","44.44","5.25","-5.67","-36.19","1.07","1.70","-","-","7.13","12300","1200","-43.09","483.33","-8.89%","6.74","5.90","0.94","0.58","0.98","0.74","0.81","0.58","0.32","1.10","1.04","221.79","-","-","0.00","45.35","342.86","-1.42K","-385.59","-964.29","-13.58","25.19","63.10","0.00","35.65","-90.48",""
"","Ngan Son JSC","NST","Hanoi","Consumer/Non-Cyclical","Tobacco","7400","-1.33%","84.02B","13.00K","13.72","-120.50","532.62B","11.19K","546.58","-0.68","855.00","-","Buy","Strong Sell","Strong Sell","Strong Sell","Strong Sell","-1.33","-2.63","-3.90","0.00","-58.66","-25.01","-58.10","12%","13.72","0.16","0.33","0.82","0.51","0.52","50.79","-20.65","-0.93","-60.82","-53.27","-4.81","22.84","1.40","3.86","-","-","6.19","16200","6500","-54.32","13.85","2.7%","14.39","13.57","1.20","7.12","1.21","1.84","1.15","1.60","0.56","1.68","11.48","32.88","3.07","-","0.00","44.37","185.71","-637.35","-169.60","-164.29","-5.13","35.83","38.99","12.99","57.01","-75.00",""
"","PetroVietnam Power Nhon Trach 2 JSC","NT2","Ho Chi Minh","Utilities","Electric Utilities","19850","-1.24%","5.71T","437.90K","11.32","36.20","7.73T","440.91K","1.87K","0.62","950.00","-","Strong Sell","Strong Sell","Strong Sell","Strong Sell","Neutral","-1.24","-3.17","2.85","-19.31","-11.38","-18.89","-9.82","11.79%","11.32","1.02","12.15","5.17","1.48","1.49","-37.00","-25.82","-11.85","-4.28","-19.76","-2.00","-24.98","0.83","16.84","33.38","3.12","2.92","26200","18650","-24.24","6.43","7.33%","13.28","15.57","9.90","11.70","9.92","11.86","9.34","11.22","0.83","0.94","0.00","12.48","16.30","-11.45","80.11","31.22","482.14","-879.51","-211.21","-653.57","-4.11","41.03","92.35","0.00","38.84","-14.35",""
"","Transport Engineering Construction","NTB","Hanoi","Services","Real Estate Operations","700","0%","27.85B","1.04M","-","116.32","-","809.30K","-14.16K","0.62","-","-","-","-","Sell","Sell","Buy","0.00","0.00","-30.00","133.33","133.33","40.00","133.33","-","-","9.89","0.82","1.14","-","-","-890.55","-98.46","-","100.00","130.10","-47.40","-","0.00","0.42","-","-","0.08","1300","200","-46.15","250.00","-36.36%","0.00","-172.35","-6.03K","-37.30K","-20.00K","-48.73K","-20.00K","-48.73K","0.22","0.22","-","-","-","-","-","58.27","114.29","-214.72","-57.14","-128.57","40.00","50.49","38.69","0.00","34.80","-75.00",""
"","Nam Tan Uyen","NTC","Hanoi","Capital Goods","Construction Services","196700","-3.53%","4.72T","70.91K","11.90","764.41","290.05B","73.99K","16.47K","0.97","5.70K","-","-","-","Strong Sell","Strong Sell","Neutral","-3.53","-5.84","-2.24","-31.37","59.72","248.21","60.64","4.76%","11.90","16.22","14.37","17.63","5.91","5.91","32.06","64.84","40.02","63.45","47.64","16.10","55.37","0.07","202.91","-","-","4.67","308800","105478","-36.30","86.48","2.91%","67.61","79.98","129.55","116.81","130.02","116.72","109.75","99.03","2.43","2.43","0.11","72.44","-","49.38","42.98","37.01","7.64K","-18.82K","-173.96","-14.18K","-11.87","36.57","90.89","0.00","45.56","-16.58",""
"","Nuoc Trong Hydro Power JSC","NTH","Hanoi","Utilities","Electric Utilities","32500","0%","351.07B","8.30K","8.85","337.22","129.05B","4.11K","3.67K","-","1.90K","-","Strong Buy","Strong Buy","Neutral","Buy","Strong Buy","0.00","-1.52","3.17","10.17","17.87","-","25.67","6.15%","8.85","3.27","14.41","16.07","2.16","2.16","39.64","69.06","-","18.39","21.50","-","-","0.40","341.08","-","-","5.00","33500","26114.8","-2.99","24.45","6.45%","54.54","-","40.25","-","40.25","-","38.77","-","0.83","0.84","42.33","58.33","-","-","51.68","51.55","871.43","464.42","15.04","-178.57","-0.64","49.42","96.23","41.84","53.88","-7.39",""
"","Tu Liem Urban Development JSC","NTL","Ho Chi Minh","Services","Real Estate Operations","26500","0%","1.62T","1.36M","5.36","338.00","702.86B","897.23K","4.52K","0.58","2.38K","-","Neutral","Strong Sell","Neutral","Strong Buy","Strong Buy","0.00","0.76","1.15","4.95","62.58","176.04","63.58","10.31%","5.36","2.24","7.95","12.23","1.26","1.26","10.16","43.58","25.48","20.31","-10.75","6.65","-38.16","0.39","0.21","6.36","2.85","19.33","29300","13900","-9.56","90.65","1.74%","63.78","37.90","56.45","35.98","56.23","34.73","44.86","27.46","0.78","2.94","0.00","10.70","10.99","35.72","66.30","18.93","1.08K","-1.03K","-75.37","0.00","5.37","50.47","90.48","0.00","50.40","-11.53",""
